timestamp,open,high,low,close,volume
2024-02-19 00:00:00+00:00,112.24,114.88,110.79,111.52,1023839.202562
2024-02-20 00:00:00+00:00,111.55,112.14,102.47,108.31,1436676.192922
2024-02-21 00:00:00+00:00,108.34,108.4,100.21,105.05,1086106.359216
2024-02-22 00:00:00+00:00,105.05,107.1,101.47,101.74,942106.061548
2024-02-23 00:00:00+00:00,101.74,103.1,98.64,99.89,753528.016056
2024-02-24 00:00:00+00:00,99.9,104.82,98.46,104.02,521948.098666
2024-02-25 00:00:00+00:00,104.02,104.43,102.02,103.47,402294.244828
2024-02-26 00:00:00+00:00,103.47,110.8,100.3,109.93,1044074.866964
2024-02-27 00:00:00+00:00,109.93,112.39,105.29,108.38,1193637.183892
2024-02-28 00:00:00+00:00,108.38,119.15,105.5,119.08,2292009.748782
2024-02-29 00:00:00+00:00,119.07,134.68,116.91,125.67,3040073.6037
2024-03-01 00:00:00+00:00,125.68,137.83,125.58,129.35,2141721.093007
2024-03-02 00:00:00+00:00,129.39,131.68,127.18,130.04,1113669.024672
2024-03-03 00:00:00+00:00,130.03,132.16,123.59,130.16,1486608.970768
2024-03-04 00:00:00+00:00,130.19,134.97,127.33,133.31,1839985.370509
2024-03-05 00:00:00+00:00,133.3,142.71,102.3,125.33,5036314.221032
2024-03-06 00:00:00+00:00,125.31,134.93,120.0,130.82,1970058.100977
2024-03-07 00:00:00+00:00,130.81,149.36,130.53,143.82,2404308.054302
2024-03-08 00:00:00+00:00,143.84,152.67,141.98,144.79,2115047.016617
2024-03-09 00:00:00+00:00,144.78,149.16,143.51,144.3,700432.38734
2024-03-10 00:00:00+00:00,144.31,148.48,140.45,144.42,934917.80433
2024-03-11 00:00:00+00:00,144.42,150.12,136.0,148.83,1539232.438196
2024-03-12 00:00:00+00:00,148.85,155.2,141.41,151.05,2089937.504378
2024-03-13 00:00:00+00:00,151.06,166.73,148.6,163.86,1688343.718511
2024-03-14 00:00:00+00:00,163.88,178.47,159.11,176.68,2672793.365678
2024-03-15 00:00:00+00:00,176.71,188.93,164.52,184.03,4746073.252859
2024-03-16 00:00:00+00:00,184.04,198.0,176.69,182.06,3461942.781157
2024-03-17 00:00:00+00:00,182.09,205.0,178.56,201.86,2468593.152917
2024-03-18 00:00:00+00:00,201.79,210.13,193.93,195.9,3110244.346329
2024-03-19 00:00:00+00:00,195.88,198.62,166.0,169.85,4445358.094236
2024-03-20 00:00:00+00:00,169.86,193.2,162.43,191.78,3269954.314446
2024-03-21 00:00:00+00:00,191.8,195.62,175.87,179.49,2079009.184892
2024-03-22 00:00:00+00:00,179.48,181.92,167.6,175.15,1636657.119083
2024-03-23 00:00:00+00:00,175.16,178.99,170.33,172.65,1168839.383926
2024-03-24 00:00:00+00:00,172.67,186.77,171.3,183.87,1000113.559413
2024-03-25 00:00:00+00:00,183.87,194.59,181.0,188.97,1323833.309063
2024-03-26 00:00:00+00:00,188.98,197.0,186.17,190.45,999112.062797
2024-03-27 00:00:00+00:00,190.44,192.67,180.1,186.33,1213404.943426
2024-03-28 00:00:00+00:00,186.33,190.98,180.93,189.64,880390.302238
2024-03-29 00:00:00+00:00,189.67,192.99,183.38,192.06,857922.476873
2024-03-30 00:00:00+00:00,192.06,200.0,190.66,194.21,810114.545467
